term,mean,max,min,std,document_count
produjer,0.12912806371416052,0.1766575462999296,0.007238459815168765,0.06961312107971672,8
front,0.12711167285551367,0.18537118958095744,0.06885215613006991,0.058259516725443765,4
villarrubi,0.19323472132237282,0.19323472132237282,0.19323472132237282,0.0,2
yusty,0.21412496146533205,0.21412496146533205,0.21412496146533205,0.0,2
contenciosoadministr,0.15021278090297527,0.20316644502997627,0.04430545264897321,0.07488778998575449,3
disparatadosel,0.20314419421069962,0.20314419421069962,0.20314419421069962,0.0,2
delezn,0.15476429221294885,0.1689091099326582,0.14587604948729574,0.006977143938329395,9
raquel,0.15859025313134906,0.19056744587776908,0.007930868734508819,0.06167051973124591,7
efediscrecion,0.21412496146533205,0.21412496146533205,0.21412496146533205,0.0,2
previs,0.04156719695210283,0.16353571344096474,0.003399337863660503,0.0534912503767495,13
efel,0.21412496146533205,0.21412496146533205,0.21412496146533205,0.0,2
glut,0.1567131262811201,0.19462035673175362,0.02557055781877055,0.06573110260283524,5
cervecer,0.22007287706159126,0.22007287706159126,0.22007287706159126,0.0,2
celiac,0.22007287706159126,0.22007287706159126,0.22007287706159126,0.0,2
tunecin,0.22007287706159126,0.22007287706159126,0.22007287706159126,0.0,2
informat,0.06073188287741719,0.1457909701330766,0.0025391750966573573,0.058297718883004356,29
masculin,0.036418473868537624,0.1263305461708537,0.0038311751949170253,0.04209947699194933,40
igualitari,0.08624226422551874,0.177653585199396,0.00988533462953714,0.07211505530682907,11
huesc,0.09315111782981447,0.15943270466612464,0.01623466183284298,0.06836555788946877,11
iass,0.20314419421069962,0.20314419421069962,0.20314419421069962,0.0,2
situaci,0.19038122173179411,0.19539125388263084,0.18537118958095744,0.005010032150836702,4
fisc,0.06317660264224573,0.1645781071138721,0.025521058359606406,0.054319899428409923,9
delux,0.08025822385344299,0.17964956006008026,0.0033896143407562314,0.08136040550631464,5
chel,0.10195415426952659,0.18537118958095744,0.018537118958095743,0.08341703531143085,4
pomb,0.22007287706159126,0.22007287706159126,0.22007287706159126,0.0,2
machis,0.22007287706159126,0.22007287706159126,0.22007287706159126,0.0,2
rechac,0.17443213391673235,0.18073690984143354,0.16812735799203118,0.006304775924701175,4
parcel,0.13311634783734902,0.18792896165272804,0.023491120206591005,0.07751674184682789,3
lluvi,0.07340143794302464,0.27671692936814873,0.004027744447923486,0.07064884232386444,33
sabadoel,0.21412496146533205,0.21412496146533205,0.21412496146533205,0.0,2
afroamericanosl,0.19323472132237282,0.19323472132237282,0.19323472132237282,0.0,2
guyg,0.19323472132237282,0.19323472132237282,0.19323472132237282,0.0,2
turn,0.03272182889323507,0.1280115835314819,0.004501264944074406,0.03912509936743146,29
vanoostend,0.21412496146533205,0.21412496146533205,0.21412496146533205,0.0,2
agrari,0.07935587705487111,0.1893603470903549,0.0015916249073928057,0.08994915372314823,5
agra,0.21412496146533205,0.21412496146533205,0.21412496146533205,0.0,2
ruiz,0.09139164857928214,0.15728193224110454,0.005544261062302386,0.06504267134819475,14
discapac,0.08710406464619101,0.1710220668133825,0.022159005334624313,0.05697871695429842,7
asun,0.2263606735490653,0.2263606735490653,0.2263606735490653,0.0,2
decimosext,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
comarc,0.20849009405834962,0.20849009405834962,0.20849009405834962,0.0,2
bacteri,0.03331196049552817,0.1599328507185084,0.002695942947163751,0.043695562081300286,24
parasit,0.12530980034908548,0.19130865641767228,0.005087176198052526,0.06412633258855534,10
fecal,0.15443580131575815,0.20606861301009208,0.018269446785770874,0.06987760678175516,5
aperturacompart,0.23301834041815547,0.23301834041815547,0.23301834041815547,0.0,2
linkedincompart,0.23121463570595135,0.2723470505457248,0.19224497685580574,0.03340158024625626,8
clor,0.08499435965754197,0.16267952696882726,0.013474465870145289,0.05756071533931271,7
acequi,0.19323472132237282,0.19323472132237282,0.19323472132237282,0.0,2
jordi,0.10301242229412798,0.41303981505150106,0.007219172797404513,0.13327456725446213,17
fesbal,0.20849009405834962,0.20849009405834962,0.20849009405834962,0.0,2
volumen,0.13547497952966675,0.19781995963445054,0.010785019320099171,0.08816911641006601,3
moron,0.09392508242344327,0.36063906499936654,0.017874239373146448,0.12074999310275347,12
ere,0.25703731057960255,0.6572251266961219,0.00945029593942136,0.2413985916964703,4
eurozon,0.17743074685652924,0.18073690984143354,0.17632869252822783,0.0019088140893192614,4
eurostat,0.19323472132237282,0.19323472132237282,0.19323472132237282,0.0,2
anosnotici,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
paisesiberdrol,0.21412496146533205,0.21412496146533205,0.21412496146533205,0.0,2
ind,0.21412496146533205,0.21412496146533205,0.21412496146533205,0.0,2
estamp,0.11843568729541709,0.17084451059338912,0.013618040699473047,0.07411726869600709,3
elocuent,0.1800596266867565,0.1800596266867565,0.1800596266867565,0.0,2
viagr,0.11451433876543594,0.1706002821387294,0.01046627497783616,0.07364780516452869,6
plerixafor,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
huescanastic,0.6602186311847738,0.6602186311847738,0.6602186311847738,0.0,2
ampoll,0.09685545843670282,0.17213039032517477,0.021580526548230866,0.07527493188847195,4
contorn,0.06685194616687748,0.16247645917974227,0.006776575258738009,0.06835407616004581,6
estremecedor,0.08364819297341168,0.1668174486272174,0.015604304771365547,0.06844255405300485,5
in,0.06327681448460762,0.13755162784219108,0.005364332258404289,0.057917340760859186,34
abasccal,0.20849009405834962,0.20849009405834962,0.20849009405834962,0.0,2
rtve,0.18632791093984102,0.19497175101569073,0.17957924435655725,0.006425266647543928,6
atresmedia,0.20849009405834962,0.20849009405834962,0.20849009405834962,0.0,2
stephani,0.19323472132237282,0.19323472132237282,0.19323472132237282,0.0,2
frappart,0.19323472132237282,0.19323472132237282,0.19323472132237282,0.0,2
supercop,0.19323472132237282,0.19323472132237282,0.19323472132237282,0.0,2
liverpool,0.1329768439289411,0.304623167058397,0.007437720639430075,0.11221646681071049,5
chelse,0.2311745445569083,0.32683297678735307,0.18334532844168588,0.0676407261078213,3
uef,0.1033523218810411,0.17632869252822783,0.03037595123385437,0.07297637064718673,4
fc,0.05711925233309539,0.1645781071138721,0.0067652660631789315,0.05837073042501447,9
senegal,0.22776346029975264,0.33227292956753607,0.018604672873624318,0.09624233350996678,10
mbour,0.20314419421069962,0.20314419421069962,0.20314419421069962,0.0,2
suspergintz,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
pluraliz,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
bernini,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
neumat,0.10581605405246322,0.18073690984143354,0.03089519826349291,0.07492085578897031,4
cigarrill,0.13855183152860906,0.2917520989745915,0.0072938024743647864,0.10252889422475708,9
tabacaler,0.27726685032492643,0.32861256334806094,0.2259211373017919,0.05134571302313452,4
deshidrat,0.1896619837292538,0.4520214736995568,0.012998762230692264,0.21422427189064167,5
encog,0.255568502394106,0.255568502394106,0.255568502394106,0.0,2
entumec,0.255568502394106,0.255568502394106,0.255568502394106,0.0,2
documentacionqu,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
dun,0.20314419421069962,0.20314419421069962,0.20314419421069962,0.0,2
asperill,0.20314419421069962,0.20314419421069962,0.20314419421069962,0.0,2
monument,0.03342190713037352,0.14982518032147307,0.0036588491124216966,0.04560619772996513,16
osun,0.6602186311847738,0.6602186311847738,0.6602186311847738,0.0,2
sentimental,0.036067045015685396,0.1440907452115859,0.0067749088918291536,0.042986626226180914,15
leont,0.19323472132237282,0.19323472132237282,0.19323472132237282,0.0,2
srg,0.19323472132237282,0.19323472132237282,0.19323472132237282,0.0,2
rajoy,0.07718362630762442,0.13674286191110294,0.006210258510101503,0.04734637892475947,44
zul,0.21412496146533205,0.21412496146533205,0.21412496146533205,0.0,2
cautel,0.048473709501453084,0.15942266373408281,0.005810070411642129,0.0641622196500902,8
combustion,0.19323472132237282,0.19323472132237282,0.19323472132237282,0.0,2
anabel,0.4252633172739612,0.4252633172739612,0.4252633172739612,0.0,4
matemat,0.10890989517248964,0.3011331290182795,0.003335024881635669,0.09395287427591385,33
insospech,0.23931467944441395,0.392344741513054,0.00845356223792385,0.17713954045011518,7
buitr,0.21882068767748136,0.36875436012332263,0.04520214736995568,0.12889762614895114,5
augur,0.14145888051743313,0.24929228943646,0.03362547159840623,0.10783340891902689,4
vuelc,0.12088329146644672,0.28696298462650843,0.0030542746307610957,0.10274942871452293,10
dark,0.28295084193633163,0.28295084193633163,0.28295084193633163,0.0,2
prestacion,0.059081519000289164,0.16613646478376803,0.005856387441357315,0.06571535384287204,10
uge,0.20314419421069962,0.20314419421069962,0.20314419421069962,0.0,2
sangil,0.20314419421069962,0.20314419421069962,0.20314419421069962,0.0,2
ga,0.0565182211267953,0.1572016437176726,0.010699588315862534,0.04974518801876214,12
encontrab,0.22007287706159126,0.22007287706159126,0.22007287706159126,0.0,2
espanolaspard,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
curr,0.12200036243833999,0.1634082303274349,0.013339447373668155,0.0628157865568297,8
enten,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
abdominal,0.12816611177848886,0.18792896165272804,0.008640412030010484,0.08451743281821628,3
progenitor,0.0625742211290985,0.1430978138007707,0.004205504195227599,0.058496894202348736,24
fa,0.07295477102248933,0.15782964154457965,0.012002254109853965,0.06802183523747339,10
estet,0.06966403603867218,0.15324906218364032,0.001505090260680426,0.06506414612574804,14
transgresor,0.20314419421069962,0.20314419421069962,0.20314419421069962,0.0,2
po,0.06894093998912917,0.16187655543033808,0.009216329433260124,0.07126064024409846,10
aflor,0.360119253373513,0.360119253373513,0.360119253373513,0.0,2
subalquil,0.360119253373513,0.360119253373513,0.360119253373513,0.0,2
atragant,0.1230983574484549,0.2971058733226089,0.019511430486857897,0.1137003090747984,8
comi,0.03368222563684987,0.13751866812081126,0.004840657117852557,0.04509630256580443,13
bocadill,0.0461518576630143,0.14348149231325422,0.008188308251340058,0.04977457682504766,10
recre,0.07219436018647382,0.15923483732598026,0.013396429908877879,0.07107326972103198,5
anacard,0.1800596266867565,0.1800596266867565,0.1800596266867565,0.0,2
acontecimi,0.1800596266867565,0.1800596266867565,0.1800596266867565,0.0,2
riders,0.49516397338858037,0.49516397338858037,0.49516397338858037,0.0,2
oms,0.042447260880005534,0.32060721766712746,0.001267222204217895,0.06583620886108127,45
sindrom,0.08676644108924915,0.3780887850407194,0.004284561905523136,0.13543302137143928,19
burnout,0.528174904947819,0.528174904947819,0.528174904947819,0.0,2
abander,0.06435058790587074,0.16759818495121526,0.0068157760303413925,0.06276627653390632,8
vitorias,0.20314419421069962,0.20314419421069962,0.20314419421069962,0.0,2
segovi,0.18807451942901307,0.2008187887127039,0.18073690984143354,0.007597251124086617,4
entidadabanc,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
bce,0.12856142474718216,0.18792896165272804,0.009826350936090354,0.08395837585650824,3
caix,0.16591346120085218,0.19497175101569073,0.14216690178227448,0.018700356809945775,6
geral,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
unocompart,0.3169049429686914,0.3169049429686914,0.3169049429686914,0.0,2
pinterestv,0.2549526438628789,0.28433380356454896,0.21325035267341175,0.02976087511474508,6
comentariosguardarimprimirel,0.3169049429686914,0.3169049429686914,0.3169049429686914,0.0,2
paistwitteragenciasmadr,0.3169049429686914,0.3169049429686914,0.3169049429686914,0.0,2
expliqu,0.054611675965598974,0.15923214203462355,0.0027182486061615883,0.063944846455439,13
conservatori,0.06618587118706798,0.1664392996475409,0.012452575338593386,0.07095101535345065,6
malagael,0.19323472132237282,0.19323472132237282,0.19323472132237282,0.0,2
chan,0.0971758714872491,0.18073690984143354,0.01361483313306467,0.08356103835418444,4
altavoz,0.07730308146373772,0.1751583210585783,0.007305873662505871,0.07997894251397011,5
mundoun,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
mejunj,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
epic,0.046615531135038975,0.1604636544360253,0.01031920607305629,0.06093777025798159,9
poliesp,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
nutri,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
inoportun,0.1259668764701257,0.18792896165272804,0.002042706104920957,0.08762762121815326,3
patrick,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
cursius,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
moscard,0.1842470598655183,0.1842470598655183,0.1842470598655183,0.0,2
guzmand,0.1842470598655183,0.1842470598655183,0.1842470598655183,0.0,2
muntan,0.19902576381348333,0.2259211373017919,0.17213039032517477,0.02689537348830856,4
aspasi,0.1886338946242211,0.1886338946242211,0.1886338946242211,0.0,2
equid,0.04281118143668765,0.15282252803430982,0.004768607858425714,0.059029821095175496,9
valeri,0.08275511203484683,0.1893603470903549,0.006103077388800637,0.08709648654931967,5
perezvaleri,0.21412496146533205,0.21412496146533205,0.21412496146533205,0.0,2
autobiografi,0.21412496146533205,0.21412496146533205,0.21412496146533205,0.0,2
put,0.102714720630928,0.5261646001351348,0.0055247283014189155,0.1297632847219479,22
cies,0.10771189576408664,0.16065503097016312,0.05476876055801016,0.05294313520607648,4
internosel,0.17605830164927302,0.17605830164927302,0.17605830164927302,0.0,2
garciael,0.1800596266867565,0.1800596266867565,0.1800596266867565,0.0,2
claramunt,0.1800596266867565,0.1800596266867565,0.1800596266867565,0.0,2
anoi,0.1800596266867565,0.1800596266867565,0.1800596266867565,0.0,2
crimenl,0.17605830164927302,0.17605830164927302,0.17605830164927302,0.0,2
norueg,0.07027046682760994,0.14661179781720549,0.0034885712692885465,0.057419733820349,21
hermans,0.17605830164927302,0.17605830164927302,0.17605830164927302,0.0,2
ivec,0.28303430508413646,0.4014124285617162,0.15869793687323663,0.09483574224594427,6
zo,0.20849009405834962,0.20849009405834962,0.20849009405834962,0.0,2
motril,0.14894098994143598,0.17964956006008026,0.05177093233258471,0.04892277220979972,5
ferri,0.20314419421069962,0.20314419421069962,0.20314419421069962,0.0,2
percatar,0.20314419421069962,0.20314419421069962,0.20314419421069962,0.0,2
ciu,0.11785630102146995,0.17481763874672374,0.003933625570962387,0.08055549634196812,3
serl,0.031569728255048675,0.15514926659783831,0.0013745618803534063,0.05294367100347869,13
empadron,0.1474374504290175,0.18675226323135413,0.0073607310958304,0.05444162658471935,8
coaccion,0.10665618094815793,0.2008187887127039,0.002810838411219806,0.09441119836839261,4
rumani,0.1314001188291378,0.18156470036381653,0.01177716975332864,0.06249729291245017,8
alarg,0.03932555735220255,0.1441035508005959,0.004153760887822055,0.049814970396776126,20
pa,0.11819465450772611,0.38317900656182696,0.0108993139644253,0.10273146216357334,12
soled,0.04863325071810637,0.14230270059909458,0.005871034798783863,0.05576787584432284,14
desbloqu,0.14355342124556036,0.20316644502997627,0.024327373676728548,0.08430554672999087,3
edil,0.0746594603344269,0.16759818495121526,0.014334055291880251,0.06634628625567505,8
monik,0.1800596266867565,0.1800596266867565,0.1800596266867565,0.0,2
asenov,0.1800596266867565,0.1800596266867565,0.1800596266867565,0.0,2
semipubl,0.19323472132237282,0.19323472132237282,0.19323472132237282,0.0,2
defex,0.38646944264474564,0.38646944264474564,0.38646944264474564,0.0,2
conglomer,0.07946567350718334,0.17088616688641783,0.005795147098712267,0.07532792198998067,5
sepi,0.19323472132237282,0.19323472132237282,0.19323472132237282,0.0,2
jordani,0.28295084193633163,0.28295084193633163,0.28295084193633163,0.0,2
yacent,0.17223094726559315,0.17223094726559315,0.17223094726559315,0.0,2
tambor,0.07807763679831232,0.1523115835291985,0.014416322720870641,0.061108973870024154,5
guanyem,0.24758198669429018,0.24758198669429018,0.24758198669429018,0.0,2
juridicocompart,0.24758198669429018,0.24758198669429018,0.24758198669429018,0.0,2
comentariosguardarimprimirb,0.24758198669429018,0.24758198669429018,0.24758198669429018,0.0,2
alquiler,0.05016476700801855,0.15562688602612845,0.004619313931517594,0.06123411099971422,8
reedicion,0.360119253373513,0.360119253373513,0.360119253373513,0.0,2
abertzal,0.2463535658926895,0.34168902118677824,0.05568265530451201,0.13482469385191417,3
guipuzcoan,0.360119253373513,0.360119253373513,0.360119253373513,0.0,2
alaves,0.360119253373513,0.360119253373513,0.360119253373513,0.0,2
critiqu,0.10394112401663953,0.1902493787804563,0.017632869252822782,0.08630825476381676,4
conduccion,0.07878996355837457,0.1856819312289172,0.01262637132356637,0.07954254399050735,10
caravan,0.0342849979190417,0.14004820406194826,0.0011771430146051986,0.031854780522595987,31
aglutin,0.04679197832649227,0.17347422101191926,0.005073949547384199,0.06780442399029625,9
intoler,0.06178790359030894,0.17271876338830167,0.005010375086203755,0.05913597181167046,11
sindic,0.13120112363281605,0.15324906218364032,0.01479384511178706,0.033569532467382916,14
podem,0.10984416218048823,0.18537118958095744,0.007626029951115338,0.07784946632087461,4
corts,0.20314419421069962,0.20314419421069962,0.20314419421069962,0.0,2
nai,0.20314419421069962,0.20314419421069962,0.20314419421069962,0.0,2
comunitat,0.20314419421069962,0.20314419421069962,0.20314419421069962,0.0,2
letteron,0.1842470598655183,0.1842470598655183,0.1842470598655183,0.0,2
opa,0.11936367459984398,0.17481763874672374,0.008455746306084502,0.07842374818386869,3
aferr,0.03138192410120954,0.1440907452115859,0.010780511959260988,0.04427278724584233,15
salvacion,0.05564452096759427,0.16267952696882726,0.006933327032974967,0.0678922422006738,7
eib,0.04674370288047384,0.1495332708533959,0.009403165805198208,0.04890581745070535,12
sostenibil,0.13445787379817592,0.19781995963445054,0.007733702125626669,0.08960752112990776,3
digitaliz,0.08419125225850814,0.18437718006166132,0.008736075863270737,0.08220792487296184,5
iot,0.20849009405834962,0.20849009405834962,0.20849009405834962,0.0,2
guin,0.05062599504616065,0.13751866812081126,0.0053785079087250625,0.058431827399455655,13
terroristaconfud,0.1800596266867565,0.1800596266867565,0.1800596266867565,0.0,2
daesh,0.08953015756523701,0.16430628167403047,0.014754033456443553,0.07477612410879346,4
lozan,0.06717314749449169,0.16247645917974227,0.014488346678448356,0.06743190024061237,6
barquer,0.1800596266867565,0.1800596266867565,0.1800596266867565,0.0,2
vag,0.09246623127019261,0.16430628167403047,0.020626180866354753,0.07184005040383785,4
plagi,0.2384101362517916,0.34168902118677824,0.03185236638181831,0.14605839978182844,3
sorian,0.08769721782601626,0.16430628167403047,0.011088153978002056,0.0766090638480142,4
xl,0.1250024395876011,0.16430628167403047,0.010742164032180297,0.06598503968287543,4
pai,0.17984876777833064,0.19539125388263084,0.16430628167403047,0.015542486104300188,4
vig,0.08185087832459827,0.29965036064294615,0.011804408146540303,0.10799738042782811,16
pontevedr,0.14081467558181088,0.1710220668133825,0.09420707070228697,0.030712625351965107,7
castrel,0.20314419421069962,0.20314419421069962,0.20314419421069962,0.0,2
umh,0.2263606735490653,0.2263606735490653,0.2263606735490653,0.0,2
estoni,0.1476987806725859,0.2147759561745463,0.013544429668665084,0.09486145132055272,3
aladdin,0.1519709752420462,0.19539125388263084,0.10855069660146156,0.04342027864058464,4
will,0.07391105780020793,0.18443273744727504,0.016807909570318167,0.07816510455128864,6
factori,0.21412496146533205,0.21412496146533205,0.21412496146533205,0.0,2
bonit,0.02245662618428988,0.1199309984424229,0.001466547535301367,0.029374402218797196,25
conseller,0.10555261488907097,0.20018093835266088,0.008649793632522383,0.07945289236842026,5
monic,0.08560222725472136,0.19056744587776908,0.0016796425599904098,0.0895252191813831,7
oltra,0.2263606735490653,0.2263606735490653,0.2263606735490653,0.0,2
transversal,0.15246441333378288,0.2147759561745463,0.027841327652256005,0.0881218289777998,3
olt,0.2263606735490653,0.2263606735490653,0.2263606735490653,0.0,2
civilun,0.20314419421069962,0.20314419421069962,0.20314419421069962,0.0,2
casp,0.20314419421069962,0.20314419421069962,0.20314419421069962,0.0,2
apa,0.13696370386102033,0.19274765297715696,0.025395805628747034,0.07889041740277107,3
malum,0.28797074720915544,0.3758579233054561,0.11219639501655405,0.12429123639406091,3
eusker,0.17650951368379564,0.17957924435655725,0.17497464834741477,0.002170627375126108,6
tsjn,0.20849009405834962,0.20849009405834962,0.20849009405834962,0.0,2
vuln,0.20849009405834962,0.20849009405834962,0.20849009405834962,0.0,2
lai,0.17031748710112915,0.17632869252822783,0.16430628167403047,0.0060112054270986814,4
on,0.04327925955440315,0.14348149231325422,0.003327107068133431,0.051309632651814735,10
abortion,0.1800596266867565,0.1800596266867565,0.1800596266867565,0.0,2
salamanc,0.20947093855200957,0.30068633864436484,0.027040138367299,0.1289980559078969,3
self,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
apartam,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
matricul,0.08857262513584886,0.1683940881435608,0.007875376887044108,0.06690969561130888,18
todoterren,0.2263606735490653,0.2263606735490653,0.2263606735490653,0.0,2
asociaci,0.2263606735490653,0.2263606735490653,0.2263606735490653,0.0,2
librel,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
automovil,0.029212941033988048,0.1417832943902698,0.005705565166610454,0.039784200282953854,19
bio,0.1457725239738398,0.2147759561745463,0.007765659572426778,0.0975855896685315,3
lgtbiq,0.1487080350922506,0.1893603470903549,0.023047147507707665,0.06337131633456333,5
hazt,0.1742295414267013,0.17632869252822783,0.17213039032517477,0.0020991511015265307,4
lee,0.032400888561969175,0.15966812307229789,0.003699261461286801,0.050506123833632316,15
jaeyong,0.21412496146533205,0.21412496146533205,0.21412496146533205,0.0,2
malvers,0.11244966039775897,0.19539125388263084,0.029508066912887106,0.08294159348487187,4
perjuri,0.21412496146533205,0.21412496146533205,0.21412496146533205,0.0,2
carcelel,0.21412496146533205,0.21412496146533205,0.21412496146533205,0.0,2
surcorean,0.21412496146533205,0.21412496146533205,0.21412496146533205,0.0,2
avisp,0.10419206737837887,0.16293797307774724,0.030595339922895766,0.05965732544952616,5
salidasel,0.19323472132237282,0.19323472132237282,0.19323472132237282,0.0,2
estru,0.19323472132237282,0.19323472132237282,0.19323472132237282,0.0,2
incomplet,0.10131967846534934,0.2008187887127039,0.0018205682179947972,0.09949911024735454,4
buz,0.1800596266867565,0.1800596266867565,0.1800596266867565,0.0,2
caca,0.11966694749473393,0.2259211373017919,0.013412757687675957,0.10625418980705797,4
solubl,0.1634350415826404,0.23491120206591004,0.02048272061610115,0.10108255554179578,3
magnesi,0.15859613430481545,0.23491120206591004,0.005965998782626287,0.1079258038411617,3
simultan,0.06090546051625415,0.15869793687323663,0.0055344779282637275,0.06921755075053503,6
expulsion,0.07261863584898648,0.1514800141967954,0.005919559673021063,0.06239665480373317,15
miss,0.07050409605016622,0.18533022217067813,0.0030782078653721254,0.04368509712575039,63
certam,0.0275551441398975,0.11183972709318399,0.00975478349899982,0.02309456342309297,45
mascarill,0.04153170186267187,0.14609753891011606,0.005049714512962169,0.03803238421177625,46
epublishing,0.20314419421069962,0.20314419421069962,0.20314419421069962,0.0,2
tel,0.031844961675713525,0.1394286390879304,0.00247056652631953,0.04790517196314482,24
mbay,0.41698018811669924,0.41698018811669924,0.41698018811669924,0.0,2
cardiorrespiratori,0.20849009405834962,0.20849009405834962,0.20849009405834962,0.0,2
caminabal,0.20849009405834962,0.20849009405834962,0.20849009405834962,0.0,2
shanghaikarli,0.18537118958095744,0.18537118958095744,0.18537118958095744,0.0,4
kloss,0.18537118958095744,0.18537118958095744,0.18537118958095744,0.0,4
sri,0.06001914845946081,0.15544688704947152,0.009143934532321854,0.0604353955840824,11
lank,0.10657399269514085,0.1751583210585783,0.012038372581345585,0.0772480744134681,5
legislatural,0.21412496146533205,0.21412496146533205,0.21412496146533205,0.0,2
sorte,0.11964345465533657,0.345761222703754,0.024497252620711316,0.08059677630541515,13
oecom,0.2263606735490653,0.2263606735490653,0.2263606735490653,0.0,2
oedobl,0.2263606735490653,0.2263606735490653,0.2263606735490653,0.0,2
segreg,0.0551001930365282,0.16674651514304795,0.006141676432524786,0.0706598722552511,7
anuari,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
bofill,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
esclav,0.07067851536679057,0.18461626730234443,0.0013420537377726081,0.07394364670065638,15
cajetill,0.23345184187851828,0.24098254645524467,0.2259211373017919,0.007530704576726388,4
pioj,0.11397589083414388,0.16341648839367653,0.015094695715078555,0.06991956360052123,3
cabellud,0.17223094726559315,0.17223094726559315,0.17223094726559315,0.0,2
celebriti,0.11268420542966949,0.16341648839367653,0.011219639501655405,0.07174628261784828,3
guadalix,0.17223094726559315,0.17223094726559315,0.17223094726559315,0.0,2
carrill,0.05489843227238111,0.20169404657718984,0.0072989401656401625,0.058630961185926984,13
divorci,0.057343542152779446,0.14680510248412992,0.0055640417851127956,0.05301949098447107,18
veron,0.06183879122537796,0.1943086088118394,0.012312624716789823,0.07210743313068207,11
carmen,0.13353897296120867,0.3063874180045577,0.007588542860794,0.08005989490419224,41
linguist,0.06682769531045121,0.17497464834741477,0.011725105301630886,0.07647991945594618,6
vidal,0.17674927378649433,0.18537118958095744,0.16812735799203118,0.008621915794463128,4
listal,0.1842470598655183,0.1842470598655183,0.1842470598655183,0.0,2
origenel,0.21412496146533205,0.21412496146533205,0.21412496146533205,0.0,2
gays,0.0613737237618745,0.16354227060330395,0.005610077889718327,0.04894846276673958,25
vendr,0.023430348690730348,0.1326487694536621,0.0012656175186401201,0.03602981655510382,21
implant,0.03717424055300186,0.1277316442915625,0.005246838375970236,0.04623710879445536,28
sofi,0.0555568160260916,0.1645781071138721,0.015503734728118387,0.060527320682601506,9
alzir,0.880291508246365,0.880291508246365,0.880291508246365,0.0,2
mckra,0.40628838842139925,0.40628838842139925,0.40628838842139925,0.0,2
gam,0.07227064528430546,0.29654140567800075,0.004444702083567268,0.09639652680778994,17
veint,0.0901421914522775,0.17964956006008026,0.0027240796432127256,0.0746458776294865,5
hop,0.07280441711424332,0.16759818495121526,0.011230806208071126,0.06252156083722249,8
wholeness,0.20314419421069962,0.20314419421069962,0.20314419421069962,0.0,2
matheson,0.20314419421069962,0.20314419421069962,0.20314419421069962,0.0,2
terapeut,0.03201198391606347,0.15324906218364032,0.006212799818255689,0.04959840219390853,14
noviocu,0.20314419421069962,0.20314419421069962,0.20314419421069962,0.0,2
altafull,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
battist,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
colom,0.1329958805542383,0.18792896165272804,0.023129718357258834,0.07768710831242531,3
farners,0.19806558935543217,0.19806558935543217,0.19806558935543217,0.0,2
relaj,0.02186425145475972,0.13594292311073217,0.0038429094872291774,0.034962429000410904,24
kirchner,0.11600489603297684,0.18073690984143354,0.051272882224520144,0.0647320138084567,4
reactiv,0.029715596918771788,0.13299834721932255,0.005495799471872833,0.03120130415939855,27
mac,0.04560452201387806,0.14607955081343624,0.012702569635950978,0.041330413992210595,16
gob,0.19122596097996888,0.19781995963445054,0.18792896165272804,0.0046626611637189536,3
misuri,0.3383024209852473,0.6024563661381117,0.07414847583238297,0.2641539451528644,4
alegi,0.21412496146533205,0.21412496146533205,0.21412496146533205,0.0,2
dermatitis,0.13512243079813285,0.19539125388263084,0.07453068447069423,0.060269255642499305,4
transplant,0.20616485101574708,0.4378958026464457,0.018987351876268647,0.19005284530990302,5
muhamm,0.35211660329854605,0.35211660329854605,0.35211660329854605,0.0,2
malasi,0.12409046366532897,0.29050352058210643,0.001776176416602553,0.10769068352516374,8
rihan,0.17605830164927302,0.17605830164927302,0.17605830164927302,0.0,2
divorciaal,0.17605830164927302,0.17605830164927302,0.17605830164927302,0.0,2
najw,0.4401457541231825,0.4401457541231825,0.4401457541231825,0.0,2
